subject category,predicate,object category,begin_fid,end_fid,video_id
person,walk_with,horse,0,30,ILSVRC2015_train_01117000
person,pull,horse,0,30,ILSVRC2015_train_01117000
horse,walk_next_to,person,30,60,ILSVRC2015_train_01117000
horse,walk_with,person,30,60,ILSVRC2015_train_01117000
horse,walk_left,person,30,60,ILSVRC2015_train_01117000
horse,taller,person,30,60,ILSVRC2015_train_01117000
person,walk_right,horse,30,60,ILSVRC2015_train_01117000
person,walk_next_to,horse,30,60,ILSVRC2015_train_01117000
person,walk_with,horse,30,60,ILSVRC2015_train_01117000
person,pull,horse,30,60,ILSVRC2015_train_01117000
fox,walk_front,fox,120,150,ILSVRC2015_train_01118000
fox,walk_left,fox,120,150,ILSVRC2015_train_01118000
fox,walk_right,fox,120,150,ILSVRC2015_train_01118000
fox,walk_behind,fox,120,150,ILSVRC2015_train_01118000
fox,follow,fox,120,150,ILSVRC2015_train_01118000
fox,walk_left,fox,150,180,ILSVRC2015_train_01118000
fox,walk_right,fox,150,180,ILSVRC2015_train_01118000
fox,follow,fox,150,180,ILSVRC2015_train_01118000
fox,stand_right,fox,195,225,ILSVRC2015_train_01118002
fox,stand_left,fox,195,225,ILSVRC2015_train_01118002
fox,stand_right,bicycle,195,225,ILSVRC2015_train_01118002
fox,stand_front,bicycle,195,225,ILSVRC2015_train_01118002
bicycle,move_behind,fox,195,225,ILSVRC2015_train_01118002
bicycle,move_left,fox,195,225,ILSVRC2015_train_01118002
fox,stand_front,bicycle,195,225,ILSVRC2015_train_01118002
bicycle,move_behind,fox,195,225,ILSVRC2015_train_01118002
fox,stand_right,fox,210,240,ILSVRC2015_train_01118002
fox,stand_left,fox,210,240,ILSVRC2015_train_01118002
fox,stand_right,bicycle,210,240,ILSVRC2015_train_01118002
fox,stand_front,bicycle,210,240,ILSVRC2015_train_01118002
bicycle,move_behind,fox,210,240,ILSVRC2015_train_01118002
bicycle,move_left,fox,210,240,ILSVRC2015_train_01118002
fox,stand_front,bicycle,210,240,ILSVRC2015_train_01118002
bicycle,move_behind,fox,210,240,ILSVRC2015_train_01118002
fox,stand_left,fox,0,30,ILSVRC2015_train_01118003
fox,stand_right,fox,0,30,ILSVRC2015_train_01118003
fox,stand_front,bicycle,0,30,ILSVRC2015_train_01118003
bicycle,move_behind,fox,0,30,ILSVRC2015_train_01118003
bicycle,move_toward,fox,0,30,ILSVRC2015_train_01118003
fox,behind,person,0,30,ILSVRC2015_train_01118003
fox,toward,person,0,30,ILSVRC2015_train_01118003
person,stand_front,fox,0,30,ILSVRC2015_train_01118003
fox,stand_right,bicycle,0,30,ILSVRC2015_train_01118003
fox,stand_front,bicycle,0,30,ILSVRC2015_train_01118003
bicycle,move_behind,fox,0,30,ILSVRC2015_train_01118003
bicycle,move_left,fox,0,30,ILSVRC2015_train_01118003
fox,stand_right,person,0,30,ILSVRC2015_train_01118003
fox,stand_front,person,0,30,ILSVRC2015_train_01118003
person,behind,fox,0,30,ILSVRC2015_train_01118003
person,left,fox,0,30,ILSVRC2015_train_01118003
bicycle,move_beneath,person,0,30,ILSVRC2015_train_01118003
person,sit_above,bicycle,0,30,ILSVRC2015_train_01118003
person,ride,bicycle,0,30,ILSVRC2015_train_01118003
fox,stand_left,fox,75,105,ILSVRC2015_train_01118003
fox,stand_right,fox,75,105,ILSVRC2015_train_01118003
fox,walk_away,fox,135,165,ILSVRC2015_train_01118003
fox,walk_left,fox,135,165,ILSVRC2015_train_01118003
fox,stand_right,fox,135,165,ILSVRC2015_train_01118003
fox,run_right,fox,30,60,ILSVRC2015_train_01118004
fox,run_past,fox,30,60,ILSVRC2015_train_01118004
fox,stand_left,fox,30,60,ILSVRC2015_train_01118004
fox,run_past,fox,45,75,ILSVRC2015_train_01118004
fox,run_behind,fox,45,75,ILSVRC2015_train_01118004
fox,stand_front,fox,45,75,ILSVRC2015_train_01118004
fox,run_right,car,45,75,ILSVRC2015_train_01118004
fox,run_front,car,45,75,ILSVRC2015_train_01118004
car,stop_behind,fox,45,75,ILSVRC2015_train_01118004
car,stop_left,fox,45,75,ILSVRC2015_train_01118004
fox,stand_right,car,45,75,ILSVRC2015_train_01118004
fox,stand_front,car,45,75,ILSVRC2015_train_01118004
car,stop_behind,fox,45,75,ILSVRC2015_train_01118004
car,stop_left,fox,45,75,ILSVRC2015_train_01118004
car,behind,fox,45,75,ILSVRC2015_train_01118005
car,taller,fox,45,75,ILSVRC2015_train_01118005
car,larger,fox,45,75,ILSVRC2015_train_01118005
fox,walk_front,car,45,75,ILSVRC2015_train_01118005
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
monkey,walk_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,monkey,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,monkey,0,30,ILSVRC2015_train_01124002
monkey,walk_front,person,0,30,ILSVRC2015_train_01124002
person,stand_behind,monkey,0,30,ILSVRC2015_train_01124002
person,taller,monkey,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,behind,person,0,30,ILSVRC2015_train_01124002
car,left,person,0,30,ILSVRC2015_train_01124002
person,stand_right,car,0,30,ILSVRC2015_train_01124002
person,stand_front,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_left,car,0,30,ILSVRC2015_train_01124002
car,stop_right,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,person,0,30,ILSVRC2015_train_01124002
car,stop_left,person,0,30,ILSVRC2015_train_01124002
person,stand_right,car,0,30,ILSVRC2015_train_01124002
person,stand_front,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,person,0,30,ILSVRC2015_train_01124002
person,stand_next_to,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,person,0,30,ILSVRC2015_train_01124002
person,stand_front,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_front,car,0,30,ILSVRC2015_train_01124002
car,stop_next_to,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,person,0,30,ILSVRC2015_train_01124002
person,stand_front,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
car,stop_behind,person,0,30,ILSVRC2015_train_01124002
person,stand_front,car,0,30,ILSVRC2015_train_01124002
person,taller,car,0,30,ILSVRC2015_train_01124002
monkey,sit_right,car,210,240,ILSVRC2015_train_01124002
monkey,sit_front,car,210,240,ILSVRC2015_train_01124002
car,behind,monkey,210,240,ILSVRC2015_train_01124002
car,left,monkey,210,240,ILSVRC2015_train_01124002
car,larger,monkey,210,240,ILSVRC2015_train_01124002
monkey,sit_front,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,monkey,210,240,ILSVRC2015_train_01124002
monkey,sit_front,car,210,240,ILSVRC2015_train_01124002
monkey,sit_left,car,210,240,ILSVRC2015_train_01124002
car,stop_right,monkey,210,240,ILSVRC2015_train_01124002
car,stop_behind,monkey,210,240,ILSVRC2015_train_01124002
monkey,sit_front,person,210,240,ILSVRC2015_train_01124002
person,stand_behind,monkey,210,240,ILSVRC2015_train_01124002
person,taller,monkey,210,240,ILSVRC2015_train_01124002
monkey,sit_left,person,210,240,ILSVRC2015_train_01124002
person,sit_right,monkey,210,240,ILSVRC2015_train_01124002
person,taller,monkey,210,240,ILSVRC2015_train_01124002
car,stop_front,car,210,240,ILSVRC2015_train_01124002
car,stop_left,car,210,240,ILSVRC2015_train_01124002
car,stop_right,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,car,210,240,ILSVRC2015_train_01124002
car,stop_left,car,210,240,ILSVRC2015_train_01124002
car,stop_right,car,210,240,ILSVRC2015_train_01124002
car,stop_left,person,210,240,ILSVRC2015_train_01124002
person,stand_right,car,210,240,ILSVRC2015_train_01124002
person,taller,car,210,240,ILSVRC2015_train_01124002
car,behind,person,210,240,ILSVRC2015_train_01124002
car,left,person,210,240,ILSVRC2015_train_01124002
person,stand_right,car,210,240,ILSVRC2015_train_01124002
person,stand_front,car,210,240,ILSVRC2015_train_01124002
person,taller,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,car,210,240,ILSVRC2015_train_01124002
car,stop_left,car,210,240,ILSVRC2015_train_01124002
car,stop_right,car,210,240,ILSVRC2015_train_01124002
car,stop_front,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,person,210,240,ILSVRC2015_train_01124002
car,stop_left,person,210,240,ILSVRC2015_train_01124002
person,stand_right,car,210,240,ILSVRC2015_train_01124002
person,stand_front,car,210,240,ILSVRC2015_train_01124002
person,taller,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,person,210,240,ILSVRC2015_train_01124002
car,stop_left,person,210,240,ILSVRC2015_train_01124002
person,stand_right,car,210,240,ILSVRC2015_train_01124002
person,stand_front,car,210,240,ILSVRC2015_train_01124002
person,taller,car,210,240,ILSVRC2015_train_01124002
car,stop_right,person,210,240,ILSVRC2015_train_01124002
car,stop_next_to,person,210,240,ILSVRC2015_train_01124002
person,stand_next_to,car,210,240,ILSVRC2015_train_01124002
person,stand_left,car,210,240,ILSVRC2015_train_01124002
car,stop_behind,person,210,240,ILSVRC2015_train_01124002
person,stand_front,car,210,240,ILSVRC2015_train_01124002
person,taller,car,210,240,ILSVRC2015_train_01124002
person,stand_behind,person,210,240,ILSVRC2015_train_01124002
person,stand_left,person,210,240,ILSVRC2015_train_01124002
person,stand_right,person,210,240,ILSVRC2015_train_01124002
person,stand_front,person,210,240,ILSVRC2015_train_01124002
car,stop_right,car,15,45,ILSVRC2015_train_01129000
car,stop_front,car,15,45,ILSVRC2015_train_01129000
car,stop_behind,car,15,45,ILSVRC2015_train_01129000
car,stop_left,car,15,45,ILSVRC2015_train_01129000
bird,walk_toward,domestic_cat,0,30,ILSVRC2015_train_01131000
bird,walk_left,domestic_cat,0,30,ILSVRC2015_train_01131000
domestic_cat,stand_right,bird,0,30,ILSVRC2015_train_01131000
car,stop_behind,dog,0,30,ILSVRC2015_train_01138000
dog,stand_front,car,0,30,ILSVRC2015_train_01138000
car,stop_behind,dog,0,30,ILSVRC2015_train_01138000
dog,stand_front,car,0,30,ILSVRC2015_train_01138000
dog,stand_behind,dog,0,30,ILSVRC2015_train_01138000
dog,stand_front,dog,0,30,ILSVRC2015_train_01138000
dog,stand_behind,dog,135,165,ILSVRC2015_train_01138000
dog,stand_front,dog,135,165,ILSVRC2015_train_01138000
dog,stand_front,dog,405,435,ILSVRC2015_train_01138000
dog,stand_behind,dog,405,435,ILSVRC2015_train_01138000
elephant,walk_front,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,0,30,ILSVRC2015_train_01141005
elephant,follow,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_front,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_with,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_with,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_front,person,0,30,ILSVRC2015_train_01141005
person,sit_behind,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_beneath,person,0,30,ILSVRC2015_train_01141005
person,above,elephant,0,30,ILSVRC2015_train_01141005
person,ride,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_beneath,person,0,30,ILSVRC2015_train_01141005
person,above,elephant,0,30,ILSVRC2015_train_01141005
person,ride,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,0,30,ILSVRC2015_train_01141005
elephant,follow,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_front,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_beneath,person,0,30,ILSVRC2015_train_01141005
person,above,elephant,0,30,ILSVRC2015_train_01141005
person,ride,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_behind,person,0,30,ILSVRC2015_train_01141005
person,front,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_behind,person,0,30,ILSVRC2015_train_01141005
person,front,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_front,person,0,30,ILSVRC2015_train_01141005
person,behind,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_next_to,person,0,30,ILSVRC2015_train_01141005
elephant,walk_beneath,person,0,30,ILSVRC2015_train_01141005
person,next_to,elephant,0,30,ILSVRC2015_train_01141005
person,above,elephant,0,30,ILSVRC2015_train_01141005
elephant,walk_next_to,person,0,30,ILSVRC2015_train_01141005
elephant,walk_beneath,person,0,30,ILSVRC2015_train_01141005
person,next_to,elephant,0,30,ILSVRC2015_train_01141005
person,above,elephant,0,30,ILSVRC2015_train_01141005
person,behind,person,0,30,ILSVRC2015_train_01141005
person,front,person,0,30,ILSVRC2015_train_01141005
person,behind,person,0,30,ILSVRC2015_train_01141005
person,front,person,0,30,ILSVRC2015_train_01141005
person,sit_next_to,person,0,30,ILSVRC2015_train_01141005
person,sit_front,person,0,30,ILSVRC2015_train_01141005
person,sit_next_to,person,0,30,ILSVRC2015_train_01141005
person,sit_behind,person,0,30,ILSVRC2015_train_01141005
elephant,walk_front,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_left,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_right,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,75,105,ILSVRC2015_train_01141005
elephant,follow,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_next_to,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_with,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_next_to,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_front,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_with,elephant,75,105,ILSVRC2015_train_01141005
elephant,front,person,75,105,ILSVRC2015_train_01141005
person,behind,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_beneath,person,75,105,ILSVRC2015_train_01141005
person,above,elephant,75,105,ILSVRC2015_train_01141005
person,ride,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_beneath,person,75,105,ILSVRC2015_train_01141005
person,above,elephant,75,105,ILSVRC2015_train_01141005
person,ride,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_behind,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_front,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_beneath,person,75,105,ILSVRC2015_train_01141005
person,above,elephant,75,105,ILSVRC2015_train_01141005
person,ride,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_behind,person,75,105,ILSVRC2015_train_01141005
person,front,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_behind,person,75,105,ILSVRC2015_train_01141005
person,front,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_front,person,75,105,ILSVRC2015_train_01141005
person,behind,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_front,person,75,105,ILSVRC2015_train_01141005
elephant,walk_beneath,person,75,105,ILSVRC2015_train_01141005
person,behind,elephant,75,105,ILSVRC2015_train_01141005
person,above,elephant,75,105,ILSVRC2015_train_01141005
elephant,walk_front,person,75,105,ILSVRC2015_train_01141005
elephant,walk_beneath,person,75,105,ILSVRC2015_train_01141005
person,behind,elephant,75,105,ILSVRC2015_train_01141005
person,above,elephant,75,105,ILSVRC2015_train_01141005
person,behind,person,75,105,ILSVRC2015_train_01141005
person,front,person,75,105,ILSVRC2015_train_01141005
person,behind,person,75,105,ILSVRC2015_train_01141005
person,front,person,75,105,ILSVRC2015_train_01141005
person,sit_next_to,person,75,105,ILSVRC2015_train_01141005
person,sit_front,person,75,105,ILSVRC2015_train_01141005
person,sit_next_to,person,75,105,ILSVRC2015_train_01141005
person,sit_behind,person,75,105,ILSVRC2015_train_01141005
elephant,stand_behind,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_left,elephant,45,75,ILSVRC2015_train_01141007
elephant,lie_right,elephant,45,75,ILSVRC2015_train_01141007
elephant,lie_front,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_left,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_right,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_behind,person,45,75,ILSVRC2015_train_01141007
elephant,stand_left,person,45,75,ILSVRC2015_train_01141007
person,stand_right,elephant,45,75,ILSVRC2015_train_01141007
person,stand_front,elephant,45,75,ILSVRC2015_train_01141007
elephant,lie_front,elephant,45,75,ILSVRC2015_train_01141007
elephant,lie_left,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_right,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_behind,elephant,45,75,ILSVRC2015_train_01141007
elephant,lie_right,person,45,75,ILSVRC2015_train_01141007
elephant,lie_next_to,person,45,75,ILSVRC2015_train_01141007
person,stand_left,elephant,45,75,ILSVRC2015_train_01141007
person,stand_next_to,elephant,45,75,ILSVRC2015_train_01141007
person,touch,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_right,person,45,75,ILSVRC2015_train_01141007
elephant,stand_behind,person,45,75,ILSVRC2015_train_01141007
person,stand_front,elephant,45,75,ILSVRC2015_train_01141007
person,stand_left,elephant,45,75,ILSVRC2015_train_01141007
elephant,stand_behind,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_left,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_right,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_front,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_left,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_right,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_behind,person,90,120,ILSVRC2015_train_01141007
elephant,stand_left,person,90,120,ILSVRC2015_train_01141007
person,stand_right,elephant,90,120,ILSVRC2015_train_01141007
person,stand_front,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_left,person,90,120,ILSVRC2015_train_01141007
person,stand_right,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_front,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_left,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_right,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_behind,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_right,person,90,120,ILSVRC2015_train_01141007
elephant,lie_next_to,person,90,120,ILSVRC2015_train_01141007
person,stand_left,elephant,90,120,ILSVRC2015_train_01141007
person,stand_next_to,elephant,90,120,ILSVRC2015_train_01141007
person,touch,elephant,90,120,ILSVRC2015_train_01141007
elephant,lie_front,person,90,120,ILSVRC2015_train_01141007
person,stand_behind,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_right,person,90,120,ILSVRC2015_train_01141007
elephant,stand_behind,person,90,120,ILSVRC2015_train_01141007
person,stand_front,elephant,90,120,ILSVRC2015_train_01141007
person,stand_left,elephant,90,120,ILSVRC2015_train_01141007
elephant,stand_right,person,90,120,ILSVRC2015_train_01141007
elephant,stand_next_to,person,90,120,ILSVRC2015_train_01141007
person,stand_next_to,elephant,90,120,ILSVRC2015_train_01141007
person,stand_left,elephant,90,120,ILSVRC2015_train_01141007
person,stand_front,person,90,120,ILSVRC2015_train_01141007
person,stand_left,person,90,120,ILSVRC2015_train_01141007
person,stand_right,person,90,120,ILSVRC2015_train_01141007
person,stand_behind,person,90,120,ILSVRC2015_train_01141007
elephant,lie_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_behind,elephant,0,30,ILSVRC2015_train_01141008
elephant,taller,elephant,0,30,ILSVRC2015_train_01141008
elephant,lie_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,lie_behind,person,0,30,ILSVRC2015_train_01141008
person,sit_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,lie_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,lie_behind,person,0,30,ILSVRC2015_train_01141008
elephant,lie_left,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
person,stand_right,elephant,0,30,ILSVRC2015_train_01141008
elephant,lie_right,person,0,30,ILSVRC2015_train_01141008
elephant,lie_front,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,elephant,0,30,ILSVRC2015_train_01141008
person,stand_left,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_behind,person,0,30,ILSVRC2015_train_01141008
elephant,taller,person,0,30,ILSVRC2015_train_01141008
elephant,larger,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_behind,person,0,30,ILSVRC2015_train_01141008
elephant,taller,person,0,30,ILSVRC2015_train_01141008
elephant,larger,person,0,30,ILSVRC2015_train_01141008
person,sit_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_behind,person,0,30,ILSVRC2015_train_01141008
elephant,taller,person,0,30,ILSVRC2015_train_01141008
elephant,larger,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_behind,person,0,30,ILSVRC2015_train_01141008
elephant,stand_left,person,0,30,ILSVRC2015_train_01141008
person,stand_front,elephant,0,30,ILSVRC2015_train_01141008
person,stand_right,elephant,0,30,ILSVRC2015_train_01141008
elephant,stand_right,person,0,30,ILSVRC2015_train_01141008
elephant,taller,person,0,30,ILSVRC2015_train_01141008
elephant,larger,person,0,30,ILSVRC2015_train_01141008
person,stand_left,elephant,0,30,ILSVRC2015_train_01141008
person,stand_next_to,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,sit_next_to,person,0,30,ILSVRC2015_train_01141008
person,sit_right,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,sit_next_to,person,0,30,ILSVRC2015_train_01141008
person,sit_left,person,0,30,ILSVRC2015_train_01141008
person,stand_next_to,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,taller,person,0,30,ILSVRC2015_train_01141008
person,sit_behind,person,0,30,ILSVRC2015_train_01141008
person,sit_left,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,sit_right,person,0,30,ILSVRC2015_train_01141008
person,sit_front,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,watch,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
person,stand_right,person,0,30,ILSVRC2015_train_01141008
person,stand_front,person,0,30,ILSVRC2015_train_01141008
person,stand_behind,person,0,30,ILSVRC2015_train_01141008
person,stand_left,person,0,30,ILSVRC2015_train_01141008
elephant,stand_next_to,elephant,0,30,ILSVRC2015_train_01150000
elephant,stand_with,elephant,0,30,ILSVRC2015_train_01150000
elephant,stand_left,elephant,0,30,ILSVRC2015_train_01150000
elephant,taller,elephant,0,30,ILSVRC2015_train_01150000
